s0,s1,s2a,s2b
0.94498,0.03803,0.01513,0.00186
0.95854,0.02721,0.01292,0.00133
0.55703,0.38735,0.03666,0.01895
0.96709,0.02060,0.01131,0.00101
0.95654,0.02890,0.01314,0.00141
0.95862,0.02714,0.01291,0.00133
0.48770,0.33890,0.15682,0.01658
0.28223,0.67817,0.00643,0.03318
0.57919,0.27771,0.12951,0.01359
0.97469,0.01484,0.00975,0.00073
0.18695,0.73851,0.03841,0.03613
0.83970,0.10158,0.05375,0.00497
0.95862,0.02714,0.01291,0.00133
0.07491,0.86404,0.01877,0.04227
0.91448,0.07281,0.00915,0.00356
0.60396,0.34279,0.03648,0.01677
0.80323,0.13094,0.05943,0.00641
0.95644,0.02871,0.01345,0.00140
0.88059,0.08383,0.03147,0.00410
0.91455,0.07275,0.00914,0.00356
0.95853,0.02722,0.01292,0.00133
0.48085,0.45926,0.03742,0.02247
0.91747,0.06176,0.01775,0.00302
0.01469,0.84158,0.10256,0.04117
0.20843,0.74832,0.00665,0.03661
0.81871,0.12071,0.05467,0.00591
0.95362,0.03045,0.01444,0.00149
0.93670,0.04395,0.01720,0.00215
0.45738,0.36176,0.16316,0.01770
0.68391,0.26908,0.03384,0.01316
0.95851,0.02723,0.01292,0.00133
0.95854,0.02721,0.01292,0.00133
0.91589,0.07136,0.00925,0.00349
0.03984,0.84460,0.07424,0.04132
0.87613,0.09285,0.02647,0.00454
0.93503,0.04520,0.01756,0.00221
0.84915,0.10993,0.03554,0.00538
0.31424,0.63980,0.01466,0.03130
0.96741,0.02027,0.01133,0.00099
0.95854,0.02721,0.01292,0.00133
0.96743,0.02029,0.01128,0.00099
0.98514,0.00752,0.00697,0.00037
0.96773,0.02007,0.01122,0.00098
0.54437,0.42736,0.00736,0.02091
0.88236,0.06893,0.04535,0.00337
0.53785,0.40520,0.03713,0.01982
0.90038,0.06888,0.02737,0.00337
0.88186,0.06935,0.04540,0.00339
0.23516,0.72623,0.00308,0.03553
0.93359,0.04635,0.01779,0.00227
0.57913,0.37979,0.02250,0.01858
0.39641,0.55588,0.02052,0.02720
0.46738,0.39914,0.11395,0.01953
0.95855,0.02721,0.01292,0.00133
0.79235,0.18426,0.01438,0.00901
0.95854,0.02721,0.01292,0.00133
0.19028,0.70897,0.06606,0.03469
0.19282,0.50701,0.27537,0.02480
0.87901,0.07143,0.04607,0.00349
0.97490,0.01479,0.00959,0.00072
0.39929,0.54350,0.03063,0.02659
0.95855,0.02721,0.01292,0.00133
0.35798,0.59097,0.02214,0.02891
0.21872,0.73584,0.00945,0.03600
0.04328,0.89763,0.01518,0.04391
0.86030,0.12213,0.01160,0.00597
0.53849,0.40253,0.03928,0.01969
0.93028,0.05011,0.01717,0.00245
0.02767,0.88403,0.04505,0.04325
0.55202,0.39186,0.03695,0.01917
0.04387,0.71941,0.20153,0.03520
0.86091,0.12153,0.01162,0.00595
0.53056,0.42562,0.02300,0.02082
0.89282,0.09327,0.00934,0.00456
0.81091,0.12539,0.05756,0.00613
0.01414,0.92843,0.01201,0.04542
0.97514,0.01456,0.00959,0.00071
0.05520,0.88376,0.01780,0.04324
0.67061,0.30626,0.00814,0.01498
0.95855,0.02720,0.01292,0.00133
0.66899,0.28212,0.03509,0.01380
0.92244,0.05485,0.02002,0.00268
0.95854,0.02721,0.01292,0.00133
0.95273,0.03268,0.01299,0.00160
0.85349,0.10992,0.03120,0.00538
0.95343,0.03206,0.01295,0.00157
0.76682,0.17957,0.04482,0.00879
0.94263,0.04238,0.01292,0.00207
0.72306,0.20545,0.06144,0.01005
0.88579,0.06698,0.04395,0.00328
0.25010,0.68548,0.03088,0.03354
0.00122,0.94237,0.01031,0.04610
0.04628,0.89321,0.01681,0.04370
0.85003,0.13175,0.01177,0.00645
0.61492,0.33299,0.03580,0.01629
0.04170,0.87174,0.04392,0.04265
0.95853,0.02722,0.01292,0.00133
0.95854,0.02721,0.01292,0.00133
0.97514,0.01456,0.00959,0.00071
0.83860,0.14280,0.01162,0.00699
0.91387,0.07354,0.00900,0.00360
0.79700,0.13449,0.06193,0.00658
0.26206,0.68843,0.01583,0.03368
0.97514,0.01456,0.00959,0.00071
0.94676,0.03513,0.01640,0.00172
0.97514,0.01456,0.00959,0.00071
0.18177,0.77745,0.00274,0.03804
0.85554,0.12672,0.01154,0.00620
0.84834,0.13312,0.01203,0.00651
0.85566,0.12661,0.01153,0.00619
0.96743,0.02027,0.01131,0.00099
0.16320,0.78599,0.01236,0.03845
0.40971,0.52723,0.03726,0.02579
0.95854,0.02721,0.01292,0.00133
0.25532,0.64274,0.07050,0.03145
0.96797,0.01991,0.01114,0.00097
0.81906,0.11879,0.05633,0.00581
0.09758,0.85003,0.01080,0.04159
0.43176,0.40656,0.14178,0.01989
0.86743,0.09202,0.03606,0.00450
0.93028,0.05011,0.01717,0.00245
0.62770,0.32274,0.03377,0.01579
0.95855,0.02721,0.01292,0.00133
0.80870,0.12756,0.05750,0.00624
0.95853,0.02722,0.01292,0.00133
0.95851,0.02724,0.01292,0.00133
0.80353,0.13020,0.05989,0.00637
0.95862,0.02715,0.01291,0.00133
0.97482,0.01485,0.00960,0.00073
0.47055,0.34863,0.16377,0.01706
0.84412,0.13768,0.01146,0.00674
0.89105,0.09409,0.01026,0.00460
0.59903,0.23522,0.15424,0.01151
0.55533,0.31162,0.11781,0.01525
0.84250,0.13905,0.01165,0.00680
0.95060,0.03383,0.01392,0.00166
0.92988,0.05023,0.01742,0.00246
0.77834,0.14814,0.06628,0.00725
0.76584,0.20954,0.01437,0.01025
0.91623,0.07126,0.00902,0.00349
0.92711,0.05278,0.01753,0.00258
0.82139,0.12054,0.05217,0.00590
0.24608,0.56747,0.15869,0.02776
0.85604,0.09368,0.04570,0.00458
0.96797,0.01992,0.01114,0.00097
0.96791,0.01996,0.01115,0.00098
0.94566,0.03744,0.01507,0.00183
0.91885,0.06875,0.00904,0.00336
0.95854,0.02721,0.01292,0.00133
0.95767,0.02788,0.01308,0.00136
0.81927,0.12264,0.05209,0.00600
0.85532,0.10487,0.03468,0.00513
0.96871,0.01910,0.01126,0.00093
0.48547,0.34043,0.15744,0.01666
0.61435,0.33313,0.03622,0.01630
0.94427,0.03839,0.01547,0.00188
0.57291,0.39955,0.00799,0.01955
0.95256,0.03146,0.01444,0.00154
0.81701,0.14158,0.03449,0.00693
0.54737,0.42397,0.00792,0.02074
0.03819,0.86747,0.05190,0.04244
0.95663,0.02871,0.01326,0.00140
0.88430,0.06781,0.04457,0.00332
0.85351,0.09573,0.04607,0.00468
0.92244,0.05485,0.02002,0.00268
0.55348,0.41858,0.00746,0.02048
0.05897,0.88609,0.01159,0.04335
0.85946,0.12280,0.01174,0.00601
0.96797,0.01992,0.01114,0.00097
0.94693,0.03654,0.01474,0.00179
0.95767,0.02788,0.01308,0.00136
0.63284,0.31767,0.03395,0.01554
0.93771,0.04447,0.01564,0.00218
0.19526,0.75291,0.01499,0.03683
0.65118,0.32540,0.00750,0.01592
0.50324,0.37066,0.10797,0.01813
0.95854,0.02721,0.01292,0.00133
0.97479,0.01488,0.00960,0.00073
0.55581,0.41590,0.00795,0.02035
0.95862,0.02715,0.01291,0.00133
0.79264,0.13636,0.06432,0.00667
0.83386,0.11024,0.05051,0.00539
0.82569,0.11622,0.05241,0.00569
0.85814,0.12422,0.01157,0.00608
0.12644,0.78948,0.04545,0.03862
0.97463,0.01496,0.00968,0.00073
0.98514,0.00752,0.00697,0.00037
0.72507,0.19830,0.06693,0.00970
0.24231,0.71955,0.00294,0.03520
0.55072,0.39302,0.03702,0.01923
0.95737,0.02834,0.01291,0.00139
0.95850,0.02724,0.01293,0.00133
0.95809,0.02764,0.01292,0.00135
0.80991,0.12659,0.05731,0.00619
0.22207,0.70431,0.03917,0.03446
0.95854,0.02721,0.01292,0.00133
0.94353,0.03720,0.01744,0.00182
0.95854,0.02721,0.01292,0.00133
0.85570,0.12642,0.01169,0.00618
0.89245,0.09273,0.01028,0.00454
0.88054,0.07058,0.04542,0.00345
0.97514,0.01456,0.00959,0.00071
0.95853,0.02722,0.01292,0.00133
0.11939,0.79887,0.04266,0.03908
0.95767,0.02788,0.01308,0.00136
0.85396,0.09152,0.05004,0.00448
0.95854,0.02721,0.01292,0.00133
0.23308,0.68816,0.04510,0.03367
0.85584,0.09065,0.04907,0.00444
0.06291,0.84184,0.05407,0.04119
0.95854,0.02721,0.01292,0.00133
0.97470,0.01483,0.00974,0.00073
0.02334,0.87814,0.05556,0.04296
0.85838,0.12398,0.01158,0.00607
0.50488,0.43671,0.03705,0.02137
0.05142,0.85372,0.05310,0.04177
0.49510,0.40414,0.08099,0.01977
0.77884,0.17863,0.03380,0.00874
0.11653,0.83875,0.00369,0.04103
0.97514,0.01456,0.00959,0.00071
0.84582,0.09759,0.05181,0.00477
0.06996,0.78747,0.10405,0.03853
0.96742,0.02027,0.01132,0.00099
0.81692,0.14354,0.03251,0.00702
0.91051,0.07633,0.00942,0.00373
0.78406,0.16238,0.04561,0.00794
0.29795,0.65487,0.01514,0.03204
0.48897,0.38609,0.10606,0.01889
0.25447,0.69626,0.01521,0.03406
0.91571,0.06127,0.02003,0.00300
0.95855,0.02721,0.01292,0.00133
0.00060,0.95152,0.00133,0.04655
0.97514,0.01456,0.00959,0.00071
0.16356,0.73891,0.06138,0.03615
0.95707,0.02828,0.01327,0.00138
0.73764,0.18923,0.06387,0.00926
0.78079,0.16641,0.04466,0.00814
0.01603,0.93584,0.00234,0.04578
0.87731,0.07287,0.04625,0.00356
0.94824,0.03490,0.01515,0.00171
0.86631,0.11633,0.01168,0.00569
0.85914,0.12286,0.01200,0.00601
0.21983,0.73010,0.01435,0.03572
0.95854,0.02721,0.01292,0.00133
0.17548,0.60862,0.18612,0.02978
0.95854,0.02721,0.01292,0.00133
0.48333,0.45653,0.03780,0.02233
0.93183,0.04761,0.01824,0.00233
0.04364,0.89664,0.01585,0.04387
0.05403,0.85444,0.04972,0.04180
0.84982,0.13195,0.01178,0.00646
0.96751,0.02020,0.01130,0.00099
0.85978,0.12263,0.01159,0.00600
0.12628,0.69718,0.14243,0.03411
0.55740,0.40208,0.02085,0.01967
0.54834,0.39540,0.03691,0.01934
0.97514,0.01456,0.00959,0.00071
0.47840,0.34632,0.15834,0.01694
0.73351,0.19023,0.06695,0.00931
0.93101,0.04940,0.01718,0.00242
0.86452,0.09477,0.03607,0.00464
0.95853,0.02722,0.01292,0.00133
0.46519,0.35480,0.16265,0.01736
0.96796,0.01992,0.01114,0.00097
0.04735,0.89364,0.01529,0.04372
0.95855,0.02721,0.01292,0.00133
0.95854,0.02721,0.01292,0.00133
0.97476,0.01479,0.00973,0.00072
0.95854,0.02721,0.01292,0.00133
0.85266,0.09165,0.05121,0.00448
0.54422,0.36083,0.07729,0.01765
0.97514,0.01456,0.00959,0.00071
0.95850,0.02724,0.01292,0.00133
0.61936,0.32946,0.03507,0.01612
0.93394,0.04771,0.01601,0.00233
0.54992,0.39303,0.03782,0.01923
0.95853,0.02722,0.01292,0.00133
0.23535,0.66082,0.07150,0.03233
0.79480,0.16308,0.03414,0.00798
0.25145,0.69934,0.01499,0.03421
0.97488,0.01493,0.00946,0.00073
0.52815,0.41479,0.03676,0.02029
0.54601,0.39747,0.03707,0.01945
0.52692,0.41568,0.03706,0.02034
0.96757,0.02029,0.01115,0.00099
0.63350,0.31620,0.03482,0.01547
0.45453,0.49462,0.02665,0.02420
0.95851,0.02724,0.01292,0.00133
0.66182,0.28967,0.03434,0.01417
0.18001,0.72066,0.06407,0.03526
0.89781,0.08726,0.01066,0.00427
0.01282,0.93997,0.00122,0.04599
0.47096,0.48488,0.02045,0.02372
0.96708,0.02060,0.01131,0.00101
0.00213,0.78218,0.17743,0.03827
0.96753,0.02019,0.01130,0.00099
0.17946,0.72224,0.06296,0.03533
0.57266,0.30921,0.10300,0.01513
0.91799,0.06969,0.00891,0.00341
0.81837,0.11927,0.05652,0.00584
0.85766,0.12469,0.01155,0.00610
0.93164,0.04853,0.01746,0.00237
0.81686,0.12025,0.05701,0.00588
0.94569,0.03755,0.01492,0.00184
0.96719,0.02051,0.01130,0.00100
0.46603,0.40102,0.11333,0.01962
0.26084,0.67355,0.03266,0.03295
0.97477,0.01478,0.00973,0.00072
0.82284,0.11634,0.05513,0.00569
0.21078,0.73725,0.01590,0.03607
0.85897,0.12341,0.01158,0.00604
0.69315,0.28588,0.00699,0.01399
0.75147,0.22027,0.01748,0.01078
0.95862,0.02715,0.01291,0.00133
0.06869,0.85265,0.03695,0.04171
0.96797,0.01991,0.01114,0.00097
0.95854,0.02721,0.01292,0.00133
0.95854,0.02721,0.01292,0.00133
0.55750,0.39933,0.02364,0.01954
0.23634,0.69099,0.03887,0.03381
0.95862,0.02715,0.01291,0.00133
0.97514,0.01456,0.00959,0.00071
0.82290,0.11622,0.05520,0.00569
0.17462,0.75456,0.03390,0.03692
0.52190,0.44787,0.00832,0.02191
0.78145,0.14609,0.06532,0.00715
0.92605,0.05380,0.01751,0.00263
0.68370,0.26909,0.03405,0.01316
0.96542,0.02154,0.01199,0.00105
0.92679,0.05299,0.01763,0.00259
0.23452,0.66105,0.07209,0.03234
0.04736,0.84695,0.06426,0.04144
0.00201,0.95104,0.00042,0.04653
0.88058,0.07093,0.04502,0.00347
0.91560,0.06212,0.01925,0.00304
0.51803,0.42413,0.03709,0.02075
0.92081,0.05930,0.01699,0.00290
0.76054,0.16779,0.06347,0.00821
0.95566,0.02913,0.01379,0.00143
0.17652,0.72386,0.06421,0.03541
0.96284,0.02325,0.01277,0.00114
0.86377,0.11863,0.01180,0.00580
0.95854,0.02721,0.01292,0.00133
0.36702,0.56680,0.03846,0.02773
0.85607,0.12567,0.01211,0.00615
0.80212,0.13184,0.05959,0.00645
0.03837,0.84727,0.07290,0.04145
0.85249,0.09204,0.05096,0.00450
0.95854,0.02721,0.01292,0.00133
0.29288,0.60356,0.07403,0.02953
0.07056,0.88241,0.00385,0.04317
0.19516,0.72533,0.04402,0.03549
0.97477,0.01478,0.00973,0.00072
0.21473,0.73498,0.01433,0.03596
0.96797,0.01992,0.01114,0.00097
0.95862,0.02714,0.01291,0.00133
0.97514,0.01456,0.00959,0.00071
0.95780,0.02778,0.01306,0.00136
0.95767,0.02788,0.01308,0.00136
0.96799,0.01990,0.01114,0.00097
0.95862,0.02715,0.01291,0.00133
0.09085,0.77775,0.09335,0.03805
0.95855,0.02721,0.01292,0.00133
0.86929,0.09071,0.03556,0.00444
0.02072,0.93141,0.00230,0.04557
0.64185,0.32413,0.01816,0.01586
0.00113,0.94194,0.01085,0.04608
0.90747,0.06926,0.01988,0.00339
0.95847,0.02728,0.01292,0.00133
0.88984,0.09526,0.01024,0.00466
0.95655,0.02890,0.01314,0.00141
0.85220,0.12952,0.01194,0.00634
0.41728,0.52160,0.03560,0.02552
0.95855,0.02721,0.01292,0.00133
0.21919,0.73726,0.00748,0.03607
0.91164,0.07524,0.00943,0.00368
0.95747,0.02791,0.01325,0.00137
0.53648,0.42806,0.01452,0.02094
0.55888,0.41336,0.00754,0.02022
0.49191,0.37369,0.11611,0.01828
0.51628,0.42364,0.03935,0.02073
0.60694,0.34024,0.03618,0.01665
0.01093,0.94186,0.00113,0.04608
0.83822,0.12134,0.03450,0.00594
0.79076,0.17129,0.02956,0.00838
0.22492,0.72592,0.01365,0.03551
0.95853,0.02722,0.01292,0.00133
0.91538,0.07209,0.00900,0.00353
0.95743,0.02828,0.01291,0.00138
0.95597,0.02892,0.01370,0.00141
0.95862,0.02714,0.01291,0.00133
0.88124,0.06959,0.04576,0.00340
0.13638,0.65126,0.18050,0.03186
0.95854,0.02721,0.01292,0.00133
0.98514,0.00752,0.00697,0.00037
0.00162,0.94855,0.00343,0.04641
0.64041,0.26961,0.07679,0.01319
0.95767,0.02788,0.01308,0.00136
0.95855,0.02721,0.01292,0.00133
0.24122,0.69164,0.03330,0.03384
0.91295,0.07418,0.00924,0.00363
0.85194,0.09217,0.05138,0.00451
0.44486,0.52353,0.00600,0.02561
0.95852,0.02723,0.01292,0.00133
0.54560,0.42610,0.00746,0.02085
0.41907,0.50704,0.04908,0.02481
0.95855,0.02721,0.01292,0.00133
0.95851,0.02724,0.01292,0.00133
0.88554,0.06753,0.04363,0.00330
0.90248,0.08416,0.00923,0.00412
0.88263,0.06979,0.04417,0.00341
0.97466,0.01486,0.00975,0.00073
0.77587,0.18177,0.03346,0.00889
0.84973,0.09390,0.05178,0.00459
0.93070,0.05019,0.01665,0.00246
0.42753,0.42826,0.12326,0.02095
0.20593,0.57591,0.18999,0.02818
0.96797,0.01991,0.01114,0.00097
0.62615,0.32402,0.03398,0.01585
0.51464,0.42981,0.03452,0.02103
0.86280,0.09647,0.03601,0.00472
0.97447,0.01514,0.00965,0.00074
0.80444,0.13199,0.05711,0.00646
0.97447,0.01488,0.00992,0.00073
0.96734,0.02043,0.01124,0.00100
0.95855,0.02721,0.01292,0.00133
0.96780,0.02008,0.01114,0.00098
0.43743,0.49110,0.04744,0.02403
0.64903,0.30122,0.03501,0.01474
0.84272,0.13911,0.01137,0.00681
0.95854,0.02721,0.01292,0.00133
0.95850,0.02723,0.01293,0.00133
0.91697,0.07067,0.00890,0.00346
0.96799,0.01990,0.01114,0.00097
0.95065,0.03244,0.01532,0.00159
0.04946,0.84892,0.06010,0.04153
0.85506,0.12719,0.01153,0.00622
0.95852,0.02723,0.01292,0.00133
0.95567,0.03115,0.01166,0.00152
0.56509,0.40735,0.00763,0.01993
0.95854,0.02721,0.01292,0.00133
0.54414,0.41829,0.01710,0.02046
0.94516,0.03943,0.01348,0.00193
0.78428,0.14733,0.06119,0.00721
0.84414,0.13632,0.01286,0.00667
0.01100,0.93339,0.00995,0.04566
0.84850,0.13314,0.01185,0.00651
0.17679,0.59885,0.19506,0.02930
0.04748,0.84058,0.07082,0.04112
0.94490,0.03830,0.01493,0.00187
0.79346,0.15555,0.04338,0.00761
0.97434,0.01504,0.00988,0.00074
0.28306,0.61151,0.07552,0.02992
0.95854,0.02721,0.01292,0.00133
0.54394,0.41831,0.01729,0.02047
0.95855,0.02721,0.01292,0.00133
0.97469,0.01484,0.00974,0.00073
0.81259,0.12349,0.05788,0.00604
0.95852,0.02722,0.01292,0.00133
0.95854,0.02721,0.01292,0.00133
0.95850,0.02724,0.01292,0.00133
0.95862,0.02715,0.01291,0.00133
0.95855,0.02721,0.01292,0.00133
0.95855,0.02721,0.01292,0.00133
0.95854,0.02721,0.01292,0.00133
0.14918,0.56439,0.25882,0.02761
0.84144,0.14024,0.01146,0.00686
0.96797,0.01992,0.01114,0.00097
0.81125,0.12404,0.05864,0.00607
0.16681,0.60629,0.19724,0.02966
0.95624,0.02940,0.01292,0.00144
0.95854,0.02721,0.01292,0.00133
0.95850,0.02724,0.01292,0.00133
0.95855,0.02721,0.01292,0.00133
0.26093,0.63523,0.07277,0.03108
0.97490,0.01479,0.00959,0.00072
0.95854,0.02721,0.01292,0.00133
0.78402,0.14628,0.06255,0.00716
0.95855,0.02721,0.01292,0.00133
0.40168,0.55608,0.01504,0.02721
0.95480,0.03027,0.01345,0.00148
0.96796,0.01992,0.01114,0.00097
0.05783,0.81824,0.08390,0.04003
0.23878,0.70788,0.01870,0.03463
0.07290,0.83547,0.05075,0.04087
0.22059,0.72943,0.01429,0.03569
0.91445,0.07289,0.00909,0.00357
0.95854,0.02721,0.01292,0.00133
0.96799,0.01990,0.01114,0.00097
0.81358,0.12246,0.05797,0.00599
0.94838,0.03495,0.01496,0.00171
0.21657,0.74403,0.00300,0.03640
0.81380,0.12340,0.05677,0.00604
0.84252,0.09810,0.05458,0.00480
0.97444,0.01508,0.00974,0.00074
0.96791,0.01996,0.01115,0.00098
0.96752,0.02031,0.01117,0.00099
0.95855,0.02721,0.01292,0.00133
0.54642,0.39706,0.03709,0.01943
0.54306,0.39991,0.03747,0.01956
0.86446,0.11785,0.01193,0.00577
0.00323,0.90710,0.04530,0.04438
0.60297,0.34346,0.03677,0.01680
0.97565,0.01419,0.00946,0.00069
0.95854,0.02721,0.01292,0.00133
0.82197,0.15753,0.01279,0.00771
0.95854,0.02721,0.01292,0.00133
0.80600,0.12952,0.05814,0.00634
0.23180,0.51217,0.23097,0.02506
0.19677,0.70267,0.06618,0.03438
0.91990,0.06774,0.00905,0.00331
0.24600,0.70412,0.01543,0.03445
0.95655,0.02864,0.01340,0.00140
0.97512,0.01457,0.00959,0.00071
0.94342,0.03731,0.01745,0.00183
0.00640,0.94503,0.00235,0.04623
0.01368,0.93655,0.00396,0.04582
0.40331,0.52565,0.04533,0.02572
0.44172,0.37048,0.16967,0.01813
0.18742,0.69189,0.08684,0.03385
0.81881,0.11897,0.05640,0.00582
0.16613,0.77903,0.01674,0.03811
0.95780,0.02778,0.01306,0.00136
0.95855,0.02721,0.01292,0.00133
0.66668,0.28538,0.03398,0.01396
0.97470,0.01483,0.00974,0.00073
0.97427,0.01515,0.00984,0.00074
0.16259,0.75667,0.04372,0.03702
0.69548,0.25825,0.03364,0.01263
0.54568,0.36636,0.07004,0.01792
0.57740,0.25046,0.15989,0.01225
0.95854,0.02721,0.01292,0.00133
0.95619,0.02913,0.01325,0.00143
0.95854,0.02721,0.01292,0.00133
0.03867,0.90226,0.01494,0.04414
0.18384,0.71872,0.06228,0.03516
0.95854,0.02721,0.01292,0.00133
0.80994,0.12657,0.05730,0.00619
0.00613,0.94475,0.00290,0.04622
0.50267,0.35691,0.12296,0.01746
0.96773,0.02007,0.01122,0.00098
0.97513,0.01456,0.00959,0.00071
0.96700,0.02064,0.01135,0.00101
0.54637,0.39730,0.03690,0.01944
0.84975,0.11371,0.03098,0.00556
0.95862,0.02715,0.01291,0.00133
0.96797,0.01992,0.01114,0.00097
0.87159,0.07615,0.04853,0.00373
0.17977,0.72247,0.06242,0.03535
0.59892,0.36432,0.01893,0.01782
0.95444,0.03700,0.00675,0.00181
0.15270,0.73350,0.07791,0.03589
0.95852,0.02723,0.01292,0.00133
0.95855,0.02721,0.01292,0.00133
0.92423,0.05631,0.01670,0.00276
0.17371,0.74658,0.04319,0.03652
0.56674,0.32103,0.09652,0.01571
0.94177,0.04112,0.01510,0.00201
0.04943,0.89705,0.00963,0.04389
0.94522,0.03718,0.01578,0.00182
0.82512,0.11489,0.05437,0.00562
0.95810,0.02763,0.01292,0.00135
0.04567,0.83524,0.07822,0.04086
0.22363,0.73140,0.00919,0.03578
0.95854,0.02721,0.01292,0.00133
0.97149,0.01793,0.00970,0.00088
0.21251,0.71051,0.04221,0.03476
0.52199,0.42071,0.03671,0.02058
0.95855,0.02721,0.01292,0.00133
0.53234,0.40956,0.03806,0.02004
0.95850,0.02724,0.01292,0.00133
0.84741,0.13473,0.01127,0.00659
0.93249,0.04819,0.01696,0.00236
0.94354,0.03722,0.01741,0.00182
0.92865,0.05145,0.01739,0.00252
0.47861,0.34507,0.15944,0.01688
0.95850,0.02724,0.01292,0.00133
0.96756,0.02030,0.01115,0.00099
0.96763,0.02019,0.01119,0.00099
0.86279,0.11973,0.01162,0.00586
0.89553,0.08963,0.01045,0.00438
0.00781,0.92945,0.01727,0.04547
0.97489,0.01480,0.00959,0.00072
0.69929,0.18782,0.10370,0.00919
0.96665,0.02087,0.01146,0.00102
0.31356,0.63995,0.01518,0.03131
0.18807,0.73648,0.03942,0.03603
0.77709,0.15355,0.06185,0.00751
0.97514,0.01456,0.00959,0.00071
0.29378,0.59350,0.08368,0.02904
0.61374,0.33399,0.03594,0.01634
0.97514,0.01456,0.00959,0.00071
0.85410,0.12678,0.01291,0.00620
0.00732,0.94410,0.00239,0.04619
0.97443,0.01509,0.00974,0.00074
0.20108,0.50130,0.27309,0.02453
0.97514,0.01456,0.00959,0.00071
0.94570,0.03754,0.01492,0.00184
0.83861,0.10210,0.05430,0.00500
0.95854,0.02721,0.01292,0.00133
0.95853,0.02722,0.01292,0.00133
0.05422,0.89658,0.00534,0.04386
0.85842,0.08811,0.04916,0.00431
0.55941,0.39698,0.02419,0.01942
0.95793,0.02762,0.01310,0.00135
0.95852,0.02723,0.01292,0.00133
0.88102,0.07023,0.04531,0.00344
0.15502,0.74761,0.06079,0.03658
0.15010,0.63691,0.18184,0.03116
0.89490,0.09022,0.01047,0.00441
0.52239,0.44807,0.00762,0.02192
0.56641,0.40572,0.00802,0.01985
0.52807,0.42897,0.02197,0.02099
0.16249,0.78564,0.01343,0.03844
0.81861,0.11910,0.05646,0.00583
0.97470,0.01483,0.00974,0.00073
0.87722,0.09204,0.02624,0.00450
0.88138,0.06958,0.04564,0.00340
0.85712,0.12519,0.01156,0.00612
0.96779,0.02008,0.01114,0.00098
0.86472,0.11785,0.01166,0.00577
0.03848,0.91034,0.00664,0.04454
0.92663,0.05314,0.01763,0.00260
0.97453,0.01501,0.00972,0.00073
0.52129,0.44888,0.00787,0.02196
0.95854,0.02721,0.01292,0.00133
0.88230,0.06899,0.04534,0.00338
0.19133,0.75819,0.01339,0.03709
0.88640,0.09841,0.01038,0.00481
0.95854,0.02721,0.01292,0.00133
0.74662,0.22733,0.01493,0.01112
0.97460,0.01506,0.00959,0.00074
0.61386,0.33328,0.03656,0.01631
0.86424,0.11805,0.01193,0.00578
0.94569,0.03755,0.01492,0.00184
0.95854,0.02721,0.01292,0.00133
0.48206,0.45912,0.03636,0.02246
0.95850,0.02724,0.01292,0.00133
0.92560,0.05400,0.01775,0.00264
0.77140,0.20470,0.01388,0.01001
0.77870,0.15190,0.06197,0.00743
0.94624,0.03702,0.01493,0.00181
0.95851,0.02723,0.01292,0.00133
0.58179,0.27462,0.13015,0.01344
0.85604,0.10794,0.03074,0.00528
0.85715,0.12517,0.01156,0.00612
0.85513,0.12698,0.01167,0.00621
0.82073,0.13551,0.03713,0.00663
0.81686,0.12036,0.05689,0.00589
0.83222,0.12669,0.03489,0.00620
0.95854,0.02721,0.01292,0.00133
0.86330,0.08578,0.04673,0.00420
0.91703,0.04303,0.03784,0.00211
0.82049,0.11795,0.05579,0.00577
0.95348,0.03199,0.01297,0.00156
0.09960,0.83429,0.02530,0.04082
0.00949,0.87225,0.07559,0.04267
0.91546,0.07201,0.00901,0.00352
0.51891,0.29757,0.16896,0.01456
0.53554,0.40833,0.03616,0.01998
0.84807,0.13336,0.01204,0.00652
0.97513,0.01456,0.00959,0.00071
0.95853,0.02722,0.01292,0.00133
0.79543,0.18286,0.01276,0.00895
0.79130,0.18273,0.01703,0.00894
0.88959,0.09541,0.01032,0.00467
0.97514,0.01456,0.00959,0.00071
0.86336,0.11884,0.01198,0.00581
0.86354,0.11865,0.01201,0.00580
0.20336,0.72193,0.03939,0.03532
0.95684,0.02857,0.01319,0.00140
0.94742,0.03494,0.01593,0.00171
0.52907,0.41313,0.03759,0.02021
0.06839,0.87660,0.01212,0.04289
0.86174,0.12073,0.01162,0.00591
0.85976,0.12265,0.01159,0.00600
0.82504,0.11487,0.05447,0.00562
0.60097,0.34564,0.03648,0.01691
0.71813,0.25417,0.01527,0.01243
0.87356,0.07490,0.04788,0.00366
0.46290,0.35922,0.16030,0.01757
0.88880,0.06515,0.04287,0.00319
0.58297,0.39061,0.00731,0.01911
0.96791,0.01996,0.01115,0.00098
0.95862,0.02715,0.01291,0.00133
0.95855,0.02721,0.01292,0.00133
0.54770,0.27137,0.16765,0.01328
0.92679,0.05303,0.01759,0.00259
0.55485,0.38710,0.03910,0.01894
0.97429,0.01513,0.00984,0.00074
0.18546,0.73743,0.04103,0.03608
0.85972,0.12269,0.01159,0.00600
0.96791,0.01996,0.01115,0.00098
0.95854,0.02721,0.01292,0.00133
0.82586,0.11441,0.05413,0.00560
0.12457,0.82489,0.01018,0.04036
0.96734,0.02043,0.01124,0.00100
0.54022,0.41513,0.02434,0.02031
0.92865,0.05145,0.01739,0.00252
